order_id,order_date,branch_id,customer_id,product_id,quantity,unit_price,revenue
556,2024-06-05,4,152,48,2,80.2,160.4
557,2024-03-16,3,24,99,1,232.35,232.35
558,2025-05-30,6,198,1,2,85.23,170.46
559,2024-04-14,1,161,105,3,88.31,264.93
560,2024-11-22,8,90,42,2,176.35,352.7
561,2025-03-13,2,74,77,1,174.74,174.74
562,2024-01-23,7,6,3,1,44.33,44.33
563,2025-04-09,8,68,90,2,73.44,146.88
564,2025-04-07,3,119,9,1,98.01,98.01
565,2025-07-06,6,83,107,3,96.76,290.28
566,2024-08-20,9,198,69,2,341.97,683.94
567,2025-09-02,7,158,40,4,18.41,73.64
568,2024-05-23,3,106,115,4,87.51,350.04
569,2025-02-02,7,199,73,1,228.94,228.94
570,2025-01-10,8,161,21,2,17.21,34.42
571,2025-09-21,7,39,35,1,56.38,56.38
572,2025-01-07,3,105,96,1,21.4,21.4
573,2024-07-11,1,138,89,5,119.92,599.6
574,2025-11-18,10,40,65,2,277.53,555.06
575,2025-07-16,5,162,84,1,151.05,151.05
576,2024-07-18,10,139,85,2,31.67,63.34
577,2025-02-20,9,119,11,4,248.03,992.12
578,2025-05-11,4,45,42,1,176.35,176.35
579,2025-01-10,2,33,16,1,75.99,75.99
580,2025-04-19,9,197,117,3,122.83,368.49
581,2024-06-26,9,4,34,3,54.86,164.58
582,2024-04-27,5,83,96,2,21.4,42.8
583,2024-01-07,5,199,118,3,103.41,310.23
584,2024-06-15,7,6,35,3,56.38,169.14
585,2024-05-14,10,64,57,2,337.18,674.36
586,2024-11-28,10,192,58,2,236.97,473.94
587,2025-08-20,2,77,73,2,228.94,457.88
588,2025-06-26,3,136,93,2,152.15,304.3
589,2025-12-05,4,134,55,1,503.46,503.46
590,2025-06-18,8,125,65,1,277.53,277.53
591,2024-07-15,10,9,48,1,80.2,80.2
592,2025-12-12,8,130,63,1,209.35,209.35
593,2024-08-18,2,62,73,4,228.94,915.76
594,2024-07-05,8,95,54,2,429.71,859.42
595,2024-07-18,4,136,8,1,193.45,193.45
596,2024-09-03,4,101,28,1,46.12,46.12
597,2024-07-12,6,122,112,1,87.83,87.83
598,2025-10-30,10,169,15,3,62.37,187.11
599,2025-12-16,8,188,107,1,96.76,96.76
600,2025-04-20,8,117,110,3,34.19,102.57
601,2025-03-09,1,174,59,3,214.67,644.01
602,2025-05-10,9,95,9,4,98.01,392.04
603,2024-11-08,9,77,99,1,232.35,232.35
604,2024-05-15,1,186,22,1,48.33,48.33
605,2025-10-23,6,127,9,3,98.01,294.03
606,2024-11-19,6,166,16,1,75.99,75.99
607,2025-11-28,5,100,38,1,45.02,45.02
608,2024-09-22,6,131,83,1,94.48,94.48
609,2025-11-14,5,12,84,3,151.05,453.15
610,2025-11-22,4,77,3,3,44.33,132.99
611,2024-11-18,8,107,46,3,322.71,968.13
612,2024-10-28,10,159,53,1,421.85,421.85
613,2025-11-28,10,76,14,2,202.61,405.22
614,2024-12-18,10,28,36,2,35.54,71.08
615,2024-01-14,5,182,50,2,409.76,819.52
616,2024-08-07,9,152,63,1,209.35,209.35
617,2025-05-08,8,128,35,2,56.38,112.76
618,2024-10-29,9,113,71,1,180.99,180.99
619,2025-06-11,5,43,14,3,202.61,607.83
620,2025-09-13,7,187,10,2,47.47,94.94
621,2024-08-24,8,79,76,2,482.76,965.52
622,2025-02-28,8,146,37,1,49.25,49.25
623,2024-09-23,8,164,23,3,31.71,95.13
624,2025-05-20,9,146,105,2,88.31,176.62
625,2024-07-16,8,195,62,3,336.43,1009.29
626,2025-08-26,6,73,18,1,98.48,98.48
627,2025-11-21,6,188,18,4,98.48,393.92
628,2025-04-24,4,29,95,5,132.51,662.55
629,2025-12-13,2,89,88,2,28.63,57.26
630,2024-09-01,10,156,105,1,88.31,88.31
631,2024-05-03,10,190,9,1,98.01,98.01
632,2024-09-20,4,61,82,2,159.49,318.98
633,2024-07-23,8,156,61,5,291.69,1458.45
634,2024-08-13,7,8,71,3,180.99,542.97
635,2024-11-19,5,26,46,3,322.71,968.13
636,2024-04-04,2,149,7,1,191.32,191.32
637,2024-03-15,3,39,47,1,475.33,475.33
638,2025-08-15,6,140,87,2,193.76,387.52
639,2024-07-03,2,135,68,4,288.63,1154.52
640,2024-04-10,10,83,110,2,34.19,68.38
641,2025-12-03,4,174,118,1,103.41,103.41
642,2025-08-06,5,34,55,3,503.46,1510.38
643,2025-09-11,4,121,54,4,429.71,1718.84
644,2024-06-09,1,196,80,1,449.04,449.04
645,2024-11-19,10,8,1,3,85.23,255.69
646,2024-03-30,2,55,58,1,236.97,236.97
647,2024-12-11,9,70,101,4,116.86,467.44
648,2025-03-14,7,177,49,1,152.06,152.06
649,2024-06-28,3,5,65,2,277.53,555.06
650,2025-01-01,3,181,32,4,38.47,153.88
651,2024-06-03,2,86,52,1,347.09,347.09
652,2024-12-15,2,194,32,2,38.47,76.94
653,2025-12-13,9,193,110,1,34.19,34.19
654,2024-09-12,2,95,8,1,193.45,193.45
655,2024-06-17,6,20,79,1,279.28,279.28
656,2025-01-05,9,110,117,2,122.83,245.66
657,2025-05-04,7,35,85,1,31.67,31.67
658,2025-08-03,7,62,90,5,73.44,367.2
659,2025-03-29,6,5,21,1,17.21,17.21
660,2025-01-14,5,104,54,1,429.71,429.71
661,2025-09-18,6,45,51,4,480.33,1921.32
662,2024-06-02,7,58,53,3,421.85,1265.55
663,2024-07-16,4,8,17,2,270.61,541.22
664,2024-10-20,10,40,26,3,30.45,91.35
665,2024-06-28,10,107,74,1,417.48,417.48
666,2024-12-18,9,179,102,1,97.5,97.5
667,2025-10-18,5,152,42,3,176.35,529.05
668,2025-07-22,1,9,75,2,162.18,324.36
669,2024-01-17,9,25,33,1,36.13,36.13
670,2024-07-16,7,122,78,3,442.94,1328.82
671,2025-07-25,6,51,69,2,341.97,683.94
672,2024-04-19,1,136,77,1,174.74,174.74
673,2025-06-15,8,45,114,1,138.08,138.08
674,2025-04-27,1,185,63,1,209.35,209.35
675,2025-06-16,2,140,74,3,417.48,1252.44
676,2024-12-16,6,56,45,2,142.3,284.6
677,2024-01-04,6,192,33,3,36.13,108.39
678,2024-10-27,7,106,92,2,148.71,297.42
679,2025-09-18,4,35,6,1,197.36,197.36
680,2025-10-19,1,196,117,1,122.83,122.83
681,2024-09-14,1,66,37,1,49.25,49.25
682,2024-07-26,1,13,61,1,291.69,291.69
683,2025-10-16,8,197,113,2,27.73,55.46
684,2025-07-05,3,157,117,3,122.83,368.49
685,2024-03-02,7,158,5,2,27.12,54.24
686,2024-12-31,4,99,48,1,80.2,80.2
687,2024-10-28,6,35,1,4,85.23,340.92
688,2024-06-21,6,169,77,2,174.74,349.48
689,2024-03-14,3,167,46,1,322.71,322.71
690,2024-12-24,3,9,74,2,417.48,834.96
691,2024-09-13,2,92,82,1,159.49,159.49
692,2024-09-10,1,169,23,1,31.71,31.71
693,2025-08-03,4,113,39,2,60.26,120.52
694,2025-06-02,1,90,38,2,45.02,90.04
695,2025-12-22,1,12,56,1,140.23,140.23
696,2025-07-09,2,82,27,2,58.92,117.84
697,2024-01-16,7,43,31,2,51.82,103.64
698,2025-01-03,8,159,101,1,116.86,116.86
699,2024-09-14,3,59,13,5,40.5,202.5
700,2025-03-13,9,28,106,1,52.68,52.68
701,2024-08-05,6,66,49,2,152.06,304.12
702,2024-12-10,1,150,98,2,111.77,223.54
703,2024-11-05,3,25,15,5,62.37,311.85
704,2025-09-14,1,17,40,2,18.41,36.82
705,2024-05-14,1,26,3,1,44.33,44.33
706,2024-09-14,5,115,27,2,58.92,117.84
707,2024-01-26,9,102,56,2,140.23,280.46
708,2024-12-05,9,118,28,5,46.12,230.6
709,2025-01-13,2,178,42,1,176.35,176.35
710,2025-02-18,10,184,41,1,67.95,67.95
711,2024-01-27,3,37,15,3,62.37,187.11
712,2025-07-24,4,158,58,1,236.97,236.97
713,2024-11-06,1,3,35,3,56.38,169.14
714,2024-07-20,10,104,10,2,47.47,94.94
715,2024-05-19,8,43,39,3,60.26,180.78
716,2025-05-17,1,142,18,3,98.48,295.44
717,2025-05-30,6,168,5,1,27.12,27.12
718,2025-08-15,10,74,102,1,97.5,97.5
719,2025-02-25,4,96,107,2,96.76,193.52
720,2025-12-25,4,21,23,3,31.71,95.13
721,2025-09-18,4,37,61,1,291.69,291.69
722,2025-01-07,10,125,28,3,46.12,138.36
723,2024-11-21,3,49,117,2,122.83,245.66
724,2024-07-27,3,157,76,2,482.76,965.52
725,2024-12-07,6,151,43,2,246.49,492.98
726,2025-03-27,8,136,98,3,111.77,335.31
727,2024-08-29,1,137,20,1,104.42,104.42
728,2024-11-12,4,143,111,3,96.99,290.97
729,2024-12-14,1,192,40,2,18.41,36.82
730,2025-01-06,10,185,79,1,279.28,279.28
731,2025-05-15,3,77,44,1,200.1,200.1
732,2024-02-18,10,8,63,1,209.35,209.35
733,2024-10-31,5,182,62,1,336.43,336.43
734,2024-05-18,9,11,49,4,152.06,608.24
735,2024-06-09,9,187,17,2,270.61,541.22
736,2024-06-13,7,3,108,5,68.11,340.55
737,2025-03-19,6,10,9,2,98.01,196.02
738,2024-04-25,8,173,110,1,34.19,34.19
739,2024-07-19,4,109,103,3,69.27,207.81
740,2024-05-10,5,162,22,1,48.33,48.33
741,2024-02-28,7,6,43,1,246.49,246.49
742,2025-02-23,10,45,75,3,162.18,486.54
743,2024-11-13,8,65,107,4,96.76,387.04
744,2025-01-13,7,58,107,1,96.76,96.76
745,2025-01-14,7,50,27,1,58.92,58.92
746,2024-06-15,10,152,58,1,236.97,236.97
747,2025-10-26,4,5,60,4,266.92,1067.68
748,2024-06-21,2,39,96,3,21.4,64.2
749,2024-12-20,6,116,12,4,212.34,849.36
750,2025-09-20,8,173,3,1,44.33,44.33
751,2025-04-14,3,91,37,5,49.25,246.25
752,2025-06-25,7,4,48,2,80.2,160.4
753,2024-05-16,2,196,35,2,56.38,112.76
754,2025-03-16,3,9,75,4,162.18,648.72
755,2025-06-14,1,4,102,2,97.5,195.0
756,2025-12-04,6,86,69,3,341.97,1025.91
757,2025-09-03,7,166,99,3,232.35,697.05
758,2025-03-10,3,164,33,1,36.13,36.13
759,2025-12-05,5,10,31,2,51.82,103.64
760,2025-06-30,8,107,69,3,341.97,1025.91
761,2024-03-27,3,15,3,2,44.33,88.66
762,2024-11-25,1,113,10,1,47.47,47.47
763,2024-02-10,2,84,17,1,270.61,270.61
764,2025-10-02,8,80,2,2,53.3,106.6
765,2025-09-11,5,56,44,1,200.1,200.1
766,2024-02-11,1,8,32,2,38.47,76.94
767,2025-09-20,4,70,108,2,68.11,136.22
768,2025-10-15,3,60,102,2,97.5,195.0
769,2025-05-29,3,97,90,1,73.44,73.44
770,2025-01-13,9,193,48,1,80.2,80.2
771,2024-06-26,5,102,66,4,336.94,1347.76
772,2024-03-22,1,170,9,1,98.01,98.01
773,2024-09-09,6,21,52,5,347.09,1735.45
774,2024-07-25,8,138,109,1,40.7,40.7
775,2025-07-14,4,103,50,5,409.76,2048.8
776,2024-11-06,5,104,99,4,232.35,929.4
777,2024-10-10,9,149,95,1,132.51,132.51
778,2024-05-20,5,103,48,2,80.2,160.4
779,2024-03-15,7,135,22,1,48.33,48.33
780,2024-12-03,2,17,41,3,67.95,203.85
781,2025-12-23,9,25,17,2,270.61,541.22
782,2024-12-02,3,156,21,5,17.21,86.05
783,2024-10-25,8,43,3,1,44.33,44.33
784,2025-10-19,10,151,91,2,37.96,75.92
785,2025-05-07,3,100,23,3,31.71,95.13
786,2025-07-15,3,170,65,1,277.53,277.53
787,2024-05-02,5,142,79,1,279.28,279.28
788,2024-10-16,3,41,56,3,140.23,420.69
789,2025-09-19,2,83,7,1,191.32,191.32
790,2025-12-17,7,45,26,1,30.45,30.45
791,2024-03-11,10,77,85,2,31.67,63.34
792,2024-02-27,9,179,111,2,96.99,193.98
793,2025-12-09,1,161,31,2,51.82,103.64
794,2025-12-07,9,58,23,4,31.71,126.84
795,2024-05-20,7,98,75,1,162.18,162.18
796,2025-07-31,5,27,12,3,212.34,637.02
797,2025-12-30,10,15,28,2,46.12,92.24
798,2025-10-25,8,193,28,2,46.12,92.24
799,2025-09-24,1,110,85,1,31.67,31.67
800,2025-11-20,1,187,83,2,94.48,188.96
801,2025-09-24,2,143,17,1,270.61,270.61
802,2024-01-07,8,26,28,1,46.12,46.12
803,2025-04-15,2,185,11,3,248.03,744.09
804,2024-04-06,2,162,108,2,68.11,136.22
805,2024-05-26,3,73,21,1,17.21,17.21
806,2025-04-21,5,68,73,2,228.94,457.88
807,2025-05-19,2,175,120,1,134.35,134.35
808,2024-10-15,10,60,18,1,98.48,98.48
809,2025-11-30,2,66,25,2,21.68,43.36
810,2024-02-15,1,115,30,5,55.81,279.05
811,2024-08-31,5,151,69,1,341.97,341.97
812,2025-09-21,1,9,30,4,55.81,223.24
813,2025-11-18,9,43,85,2,31.67,63.34
814,2024-11-18,4,189,46,1,322.71,322.71
815,2025-07-12,4,83,117,4,122.83,491.32
816,2025-05-19,9,52,78,2,442.94,885.88
817,2024-07-13,1,75,102,4,97.5,390.0
818,2024-09-08,8,184,29,2,35.78,71.56
819,2025-05-08,4,95,54,1,429.71,429.71
820,2025-06-19,6,21,78,2,442.94,885.88
821,2024-06-22,9,152,71,3,180.99,542.97
822,2025-09-21,9,115,24,1,46.99,46.99
823,2024-06-09,6,138,66,1,336.94,336.94
824,2024-12-07,5,20,14,1,202.61,202.61
825,2025-09-08,9,162,96,2,21.4,42.8
826,2024-10-23,4,48,26,4,30.45,121.8
827,2024-01-04,6,161,4,4,43.14,172.56
828,2024-10-11,2,24,99,3,232.35,697.05
829,2024-09-26,6,11,29,4,35.78,143.12
830,2025-08-29,5,72,108,2,68.11,136.22
831,2024-08-15,4,41,4,3,43.14,129.42
832,2024-10-14,9,106,12,2,212.34,424.68
833,2025-11-29,4,170,32,1,38.47,38.47
834,2024-05-29,5,12,39,1,60.26,60.26
835,2025-06-06,2,25,42,1,176.35,176.35
836,2024-10-21,10,9,1,3,85.23,255.69
837,2025-08-25,1,194,92,1,148.71,148.71
838,2025-09-23,5,57,29,2,35.78,71.56
839,2025-02-26,10,37,93,1,152.15,152.15
840,2024-11-19,4,30,5,3,27.12,81.36
841,2025-07-02,2,15,43,2,246.49,492.98
842,2025-06-20,7,193,90,2,73.44,146.88
843,2024-06-13,3,14,116,1,34.3,34.3
844,2025-11-24,9,87,89,1,119.92,119.92
845,2024-05-08,7,111,109,5,40.7,203.5
846,2024-06-13,7,60,81,3,125.18,375.54
847,2024-01-08,3,152,74,2,417.48,834.96
848,2024-12-24,9,56,20,3,104.42,313.26
849,2025-03-27,9,174,44,3,200.1,600.3
850,2024-02-29,1,126,33,1,36.13,36.13
851,2024-12-16,3,40,98,5,111.77,558.85
852,2025-02-03,1,95,61,2,291.69,583.38
853,2025-10-25,9,125,82,2,159.49,318.98
854,2024-08-09,8,187,46,2,322.71,645.42
855,2025-01-09,1,4,3,1,44.33,44.33
856,2025-04-23,9,42,4,4,43.14,172.56
857,2025-03-11,4,170,32,3,38.47,115.41
858,2024-05-06,5,172,66,2,336.94,673.88
859,2025-03-25,9,197,50,1,409.76,409.76
860,2025-10-24,7,93,24,5,46.99,234.95
861,2025-05-07,3,7,94,2,108.98,217.96
862,2025-10-11,5,144,15,4,62.37,249.48
863,2024-12-14,3,1,85,1,31.67,31.67
864,2025-11-23,1,70,9,1,98.01,98.01
865,2025-02-02,1,43,15,1,62.37,62.37
866,2025-12-24,1,4,20,1,104.42,104.42
867,2025-04-01,5,98,26,1,30.45,30.45
868,2024-09-11,1,179,9,3,98.01,294.03
869,2025-11-27,1,112,83,1,94.48,94.48
870,2024-10-15,8,74,78,4,442.94,1771.76
871,2024-03-10,4,130,40,4,18.41,73.64
872,2024-11-08,9,113,119,3,129.74,389.22
873,2024-07-22,5,71,69,1,341.97,341.97
874,2024-04-04,4,87,100,2,77.98,155.96
875,2024-12-07,10,76,117,2,122.83,245.66
876,2024-06-15,5,87,19,1,61.82,61.82
877,2024-09-09,3,158,53,1,421.85,421.85
878,2024-06-15,6,41,55,2,503.46,1006.92
879,2025-02-26,3,14,101,2,116.86,233.72
880,2024-11-07,9,103,16,1,75.99,75.99
881,2024-11-23,7,195,60,4,266.92,1067.68
882,2024-03-07,8,148,21,1,17.21,17.21
883,2024-01-30,9,137,92,2,148.71,297.42
884,2025-09-15,8,198,5,3,27.12,81.36
885,2025-02-01,4,116,76,2,482.76,965.52
886,2024-05-17,6,74,45,3,142.3,426.9
887,2025-09-13,3,24,18,2,98.48,196.96
888,2024-10-27,3,190,55,3,503.46,1510.38
889,2024-06-06,9,164,106,1,52.68,52.68
890,2024-02-10,9,5,52,1,347.09,347.09
891,2024-11-16,6,145,5,2,27.12,54.24
892,2024-11-08,2,85,84,2,151.05,302.1
893,2025-07-17,10,117,92,2,148.71,297.42
894,2024-09-11,10,61,75,3,162.18,486.54
895,2025-06-11,5,159,4,2,43.14,86.28
896,2024-01-21,1,125,6,2,197.36,394.72
897,2024-08-03,8,177,86,2,217.43,434.86
898,2024-12-27,3,171,7,2,191.32,382.64
899,2024-08-10,9,34,78,1,442.94,442.94
900,2025-03-01,4,46,18,5,98.48,492.4
901,2025-08-02,1,6,109,2,40.7,81.4
902,2024-12-28,2,179,15,3,62.37,187.11
903,2024-03-03,8,127,101,2,116.86,233.72
904,2024-06-16,1,136,3,1,44.33,44.33
905,2025-01-09,4,29,21,1,17.21,17.21
906,2025-05-07,3,10,1,1,85.23,85.23
907,2024-05-29,5,146,11,2,248.03,496.06
908,2024-08-08,8,174,18,2,98.48,196.96
909,2024-04-02,1,52,75,1,162.18,162.18
910,2024-12-20,7,103,60,2,266.92,533.84
911,2025-11-05,2,83,80,1,449.04,449.04
912,2024-08-22,7,47,90,3,73.44,220.32
913,2024-06-27,1,138,39,3,60.26,180.78
914,2025-04-01,9,68,95,4,132.51,530.04
915,2024-03-29,4,79,51,5,480.33,2401.65
916,2025-05-17,5,4,104,1,69.5,69.5
917,2024-09-27,8,61,35,1,56.38,56.38
918,2025-04-26,5,74,84,2,151.05,302.1
919,2024-12-12,9,146,118,1,103.41,103.41
920,2024-11-26,2,177,94,2,108.98,217.96
921,2025-11-27,10,71,68,1,288.63,288.63
922,2024-10-08,4,56,37,1,49.25,49.25
923,2025-07-24,3,151,109,1,40.7,40.7
924,2024-02-03,4,77,103,1,69.27,69.27
925,2025-03-25,10,8,8,1,193.45,193.45
926,2025-08-16,7,133,20,2,104.42,208.84
927,2025-04-14,6,173,58,1,236.97,236.97
928,2024-03-08,5,83,35,4,56.38,225.52
929,2025-09-02,10,167,113,1,27.73,27.73
930,2025-12-26,9,98,35,1,56.38,56.38
931,2025-11-03,6,111,80,2,449.04,898.08
932,2025-09-10,2,9,19,1,61.82,61.82
933,2024-08-15,4,11,68,3,288.63,865.89
934,2024-11-04,6,99,9,2,98.01,196.02
935,2024-03-03,2,34,52,2,347.09,694.18
936,2025-08-27,4,8,81,2,125.18,250.36
937,2025-03-17,1,147,88,1,28.63,28.63
938,2024-03-19,9,173,52,1,347.09,347.09
939,2025-11-05,5,197,63,4,209.35,837.4
940,2025-04-12,3,163,7,2,191.32,382.64
941,2025-06-10,5,116,106,5,52.68,263.4
942,2024-09-14,7,192,25,1,21.68,21.68
943,2024-09-17,3,177,118,1,103.41,103.41
944,2025-03-05,2,97,7,1,191.32,191.32
945,2025-02-19,3,28,8,2,193.45,386.9
946,2024-10-03,7,97,100,4,77.98,311.92
947,2025-02-13,1,36,16,2,75.99,151.98
948,2025-11-01,1,175,112,2,87.83,175.66
949,2024-10-08,9,49,110,2,34.19,68.38
950,2025-01-25,8,2,95,3,132.51,397.53
951,2024-02-26,10,126,74,2,417.48,834.96
952,2024-01-05,6,133,28,4,46.12,184.48
953,2025-04-28,4,198,25,3,21.68,65.04
954,2025-07-26,6,199,62,3,336.43,1009.29
955,2025-03-26,3,197,68,1,288.63,288.63
956,2024-04-02,8,79,22,2,48.33,96.66
957,2024-11-01,3,6,60,2,266.92,533.84
958,2024-01-19,6,144,58,1,236.97,236.97
959,2024-12-25,6,22,120,2,134.35,268.7
960,2025-10-19,1,92,14,1,202.61,202.61
961,2025-11-25,9,51,63,2,209.35,418.7
962,2025-01-03,9,46,109,3,40.7,122.1
963,2024-10-17,4,7,94,1,108.98,108.98
964,2024-02-20,1,114,83,5,94.48,472.4
965,2025-11-02,6,104,29,2,35.78,71.56
966,2024-04-13,9,108,80,1,449.04,449.04
967,2024-07-05,9,177,72,5,150.36,751.8
968,2025-05-12,6,147,28,1,46.12,46.12
969,2024-06-26,2,17,120,3,134.35,403.05
970,2024-01-09,2,68,114,1,138.08,138.08
971,2024-02-15,8,102,115,4,87.51,350.04
972,2024-04-03,7,177,49,3,152.06,456.18
973,2024-07-09,6,123,80,1,449.04,449.04
974,2025-06-19,9,16,40,2,18.41,36.82
975,2025-02-02,9,95,107,2,96.76,193.52
976,2025-11-11,7,65,37,1,49.25,49.25
977,2024-01-14,4,141,29,1,35.78,35.78
978,2024-09-28,5,153,16,1,75.99,75.99
979,2025-01-17,6,103,3,2,44.33,88.66
980,2025-04-04,7,186,96,2,21.4,42.8
981,2025-05-30,7,109,56,2,140.23,280.46
982,2024-10-17,7,137,5,2,27.12,54.24
983,2024-12-29,3,148,32,1,38.47,38.47
984,2024-10-24,9,88,86,2,217.43,434.86
985,2025-01-09,8,196,39,1,60.26,60.26
986,2025-07-03,6,95,4,5,43.14,215.7
987,2024-12-25,5,106,11,3,248.03,744.09
988,2025-08-06,5,59,88,1,28.63,28.63
989,2025-04-23,10,82,86,1,217.43,217.43
990,2025-12-23,1,94,119,3,129.74,389.22
991,2024-03-17,4,139,11,2,248.03,496.06
992,2024-04-28,7,30,96,3,21.4,64.2
993,2025-12-22,8,89,89,1,119.92,119.92
994,2024-02-14,8,121,12,3,212.34,637.02
995,2025-02-20,6,41,70,1,235.91,235.91
996,2025-03-28,8,151,84,2,151.05,302.1
997,2024-08-25,9,72,83,5,94.48,472.4
998,2024-06-24,6,57,73,2,228.94,457.88
999,2025-01-09,10,98,75,3,162.18,486.54
1000,2024-03-06,7,52,41,3,67.95,203.85
1001,2024-07-09,10,130,77,2,174.74,349.48
1002,2025-07-10,5,94,89,1,119.92,119.92
1003,2025-09-10,1,63,49,2,152.06,304.12
1004,2025-08-16,8,143,29,5,35.78,178.9
1005,2025-06-23,2,25,18,3,98.48,295.44
1006,2024-01-12,6,67,109,3,40.7,122.1
1007,2024-07-01,10,15,74,2,417.48,834.96
1008,2025-06-22,4,170,82,3,159.49,478.47
1009,2025-06-04,2,34,112,2,87.83,175.66
1010,2025-01-21,6,141,25,1,21.68,21.68
1011,2025-09-17,9,45,89,2,119.92,239.84
1012,2024-11-28,6,38,50,2,409.76,819.52
1013,2024-04-15,8,2,90,3,73.44,220.32
1014,2025-08-18,5,119,78,1,442.94,442.94
1015,2024-12-06,6,50,107,2,96.76,193.52
1016,2024-08-07,1,11,26,1,30.45,30.45
1017,2025-05-24,9,85,80,4,449.04,1796.16
1018,2024-01-05,2,167,118,1,103.41,103.41
1019,2025-06-16,5,112,82,1,159.49,159.49
1020,2025-03-23,7,126,47,1,475.33,475.33
1021,2025-03-29,5,8,94,1,108.98,108.98
1022,2025-01-17,7,132,57,2,337.18,674.36
1023,2025-11-23,8,83,15,2,62.37,124.74
1024,2024-04-20,4,105,7,3,191.32,573.96
1025,2025-07-02,3,8,58,4,236.97,947.88
1026,2025-11-17,6,141,11,4,248.03,992.12
1027,2024-09-28,3,133,29,3,35.78,107.34
1028,2024-02-15,1,132,10,1,47.47,47.47
1029,2024-05-19,7,110,92,1,148.71,148.71
1030,2024-01-17,3,72,114,1,138.08,138.08
1031,2024-10-02,7,79,96,1,21.4,21.4
1032,2025-11-18,8,2,36,2,35.54,71.08
1033,2024-11-16,2,1,29,2,35.78,71.56
1034,2024-08-10,9,22,67,1,312.86,312.86
1035,2024-09-24,6,129,70,1,235.91,235.91
1036,2024-09-03,1,138,26,4,30.45,121.8
1037,2025-04-08,10,158,62,1,336.43,336.43
1038,2025-04-18,2,135,31,1,51.82,51.82
1039,2025-09-14,8,90,39,3,60.26,180.78
1040,2025-03-28,8,169,58,3,236.97,710.91
1041,2024-07-26,7,200,73,2,228.94,457.88
1042,2025-10-15,4,111,11,2,248.03,496.06
1043,2024-11-13,6,175,36,2,35.54,71.08
1044,2024-10-28,4,114,38,1,45.02,45.02
1045,2024-07-06,3,171,59,1,214.67,214.67
1046,2025-08-18,5,186,80,2,449.04,898.08
1047,2025-06-18,6,4,75,1,162.18,162.18
1048,2025-07-28,4,199,113,5,27.73,138.65
1049,2024-12-26,6,20,69,1,341.97,341.97
1050,2024-01-02,5,93,22,1,48.33,48.33
1051,2025-07-30,8,119,83,1,94.48,94.48
1052,2025-06-14,7,81,80,3,449.04,1347.12
1053,2024-01-09,5,104,118,1,103.41,103.41
1054,2025-11-13,8,8,69,1,341.97,341.97
1055,2024-11-05,3,4,64,4,188.2,752.8
1056,2025-04-22,10,49,51,3,480.33,1440.99
1057,2025-07-24,9,156,116,1,34.3,34.3
1058,2024-07-25,4,81,14,1,202.61,202.61
1059,2024-07-24,2,21,70,2,235.91,471.82
1060,2025-04-21,10,12,6,1,197.36,197.36
1061,2024-10-03,2,183,32,5,38.47,192.35
1062,2024-09-18,10,74,31,3,51.82,155.46
1063,2024-06-14,1,117,79,5,279.28,1396.4
1064,2025-08-21,8,143,30,3,55.81,167.43
1065,2025-09-20,3,170,108,1,68.11,68.11
1066,2025-11-07,4,37,115,1,87.51,87.51
1067,2025-07-05,6,82,16,3,75.99,227.97
1068,2025-03-09,2,132,34,1,54.86,54.86
1069,2025-05-24,7,30,41,2,67.95,135.9
1070,2024-01-26,6,51,38,1,45.02,45.02
1071,2024-11-01,6,142,58,2,236.97,473.94
1072,2024-12-08,1,96,108,1,68.11,68.11
1073,2024-09-08,7,185,77,2,174.74,349.48
1074,2024-11-29,9,170,67,4,312.86,1251.44
1075,2024-07-10,7,7,116,2,34.3,68.6
1076,2025-06-30,7,122,62,1,336.43,336.43
1077,2024-02-20,2,58,38,2,45.02,90.04
1078,2025-06-13,6,198,101,2,116.86,233.72
1079,2025-08-11,1,99,5,1,27.12,27.12
1080,2024-05-21,5,188,11,2,248.03,496.06
1081,2024-01-22,8,33,116,2,34.3,68.6
1082,2025-11-03,5,128,77,2,174.74,349.48
1083,2024-04-22,5,56,106,1,52.68,52.68
1084,2025-02-17,6,11,90,2,73.44,146.88
1085,2024-06-01,5,113,114,3,138.08,414.24
1086,2025-09-03,8,198,113,1,27.73,27.73
1087,2025-06-17,5,108,77,3,174.74,524.22
1088,2025-08-06,2,24,11,1,248.03,248.03
1089,2025-05-15,7,151,37,2,49.25,98.5
1090,2024-02-19,9,57,33,4,36.13,144.52
1091,2024-10-15,2,90,36,2,35.54,71.08
1092,2025-09-16,6,126,75,4,162.18,648.72
1093,2025-10-24,10,189,7,4,191.32,765.28
1094,2024-12-30,10,62,23,2,31.71,63.42
1095,2024-04-11,4,56,77,1,174.74,174.74
1096,2024-06-03,8,118,26,5,30.45,152.25
1097,2025-07-09,2,88,20,1,104.42,104.42
1098,2024-03-01,7,130,33,2,36.13,72.26
1099,2024-04-18,3,162,47,4,475.33,1901.32
1100,2024-12-12,10,179,112,1,87.83,87.83
1101,2024-06-16,2,45,73,2,228.94,457.88
1102,2024-09-01,5,145,33,2,36.13,72.26
1103,2024-01-29,2,115,23,3,31.71,95.13
1104,2025-06-16,10,191,92,4,148.71,594.84
1105,2024-02-17,4,145,23,4,31.71,126.84
1106,2025-05-09,4,4,114,1,138.08,138.08
1107,2024-09-03,9,159,45,4,142.3,569.2
1108,2024-08-25,9,143,100,1,77.98,77.98
